ID_TRANSACCION;ID_CLIENTE;TIPO_TRANSACCION;MONTO;SALDO_POSTERIOR;CANAL;GEOLOCATION;COMERCIO_CONTRAPARTE;FECHA_HORA
7036;29;DEPOSITO;316293;6008660;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-07-06 09:15
7037;18;GIRO_CAJERO;-141150;14180738;SUCURSAL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-07-26 10:00
7038;12;COMPRA_COMERCIO;-403201;11016476;WEB;-33.4489 -70.6693;ENEL;2025-05-01 19:54
7039;24;TRANSFERENCIA_RECIBIDA;238749;8700855;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-12-27 15:51
7040;17;PAGO_SERVICIO;-84642;12414570;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-07-12 10:14
7041;23;TRANSFERENCIA_ENVIADA;-112721;9792778;APP_MOVIL;-33.4489 -70.6693;MOVISTAR;2025-09-03 11:27
7042;9;DEPOSITO;669337;15081194;WEB;-29.9027 -71.2519;PROVEEDOR_ABC;2025-02-05 09:22
7043;26;PAGO_SERVICIO;-36953;12027169;WEB;-33.4489 -70.6693;MOVISTAR;2025-02-25 13:52
7044;26;PAGO_NOMINA;1620017;13647186;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-01-27 08:06
7045;29;DEPOSITO;332876;6341536;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-07-05 08:15
7046;20;PAGO_SERVICIO;-276600;17462887;ATM;-33.4489 -70.6693;ENEL;2025-04-26 12:55
7047;15;PAGO_NOMINA;1744205;16971576;APP_MOVIL;-33.4489 -70.6693;EMPRESA_X;2025-02-10 17:26
7048;11;PAGO_SERVICIO;-343878;18591041;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-10-08 17:51
7049;8;GIRO_CAJERO;-438509;12137796;WEB;-23.6509 -70.3975;COPEC;2025-11-19 17:33
7050;10;PAGO_SERVICIO;-303083;11480568;WEB;-36.8201 -73.0444;AMAZON;2025-11-23 11:42
7051;8;PAGO_NOMINA;1729728;13867524;SUCURSAL;-23.6509 -70.3975;CLIENTE_123;2025-07-22 13:10
7052;20;GIRO_CAJERO;-312117;17150770;ATM;-33.4489 -70.6693;MOVISTAR;2025-02-10 13:58
7053;21;GIRO_CAJERO;-90035;5252826;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-10-27 11:49
7054;24;GIRO_CAJERO;-70019;8630836;APP_MOVIL;-33.4489 -70.6693;FALABELLA;2025-06-19 22:41
7055;9;GIRO_CAJERO;-454644;14626550;APP_MOVIL;-29.9027 -71.2519;AGUAS_ANDINAS;2025-03-12 19:21
7056;3;PAGO_NOMINA;1511456;1534729;SUCURSAL;-33.5100 -70.7600;PROVEEDOR_ABC;2025-09-27 17:37
7057;21;COMPRA_COMERCIO;-347814;4905012;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-10-09 16:10
7058;23;DEPOSITO;439411;10232189;ATM;-33.4489 -70.6693;CLIENTE_123;2025-12-24 12:42
7059;25;PAGO_SERVICIO;-402977;16786613;ATM;-33.4489 -70.6693;SHELL;2025-06-27 14:00
7060;23;PAGO_SERVICIO;-66504;10165685;SUCURSAL;-33.4489 -70.6693;ENEL;2025-04-19 15:06
7061;4;GIRO_CAJERO;-244723;16878823;APP_MOVIL;-38.7359 -72.5904;NETFLIX;2025-12-21 17:40
7062;3;DEPOSITO;267156;1801885;SUCURSAL;-33.5100 -70.7600;EMPRESA_X;2025-10-21 21:40
7063;13;COMPRA_COMERCIO;-459294;9539066;SUCURSAL;-33.4489 -70.6693;MOVISTAR;2025-07-07 09:24
7064;18;TRANSFERENCIA_RECIBIDA;504625;14685363;WEB;-33.4489 -70.6693;CLIENTE_123;2025-01-24 13:03
7065;20;COMPRA_COMERCIO;-411320;16739450;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-03-09 09:37
7066;16;COMPRA_COMERCIO;-71236;16235701;SUCURSAL;-33.4489 -70.6693;ENEL;2025-01-26 15:14
7067;5;TRANSFERENCIA_ENVIADA;-7675;8939796;ATM;-33.0472 -71.6127;UBER;2025-05-15 10:04
7068;26;TRANSFERENCIA_ENVIADA;-306479;13340707;WEB;-33.4489 -70.6693;MOVISTAR;2025-12-14 08:05
7069;23;GIRO_CAJERO;-320134;9845551;WEB;-33.4489 -70.6693;SHELL;2025-11-21 10:55
7070;14;GIRO_CAJERO;-198774;3579107;WEB;-33.4489 -70.6693;MOVISTAR;2025-10-16 16:51
7071;7;COMPRA_COMERCIO;-72096;10097310;SUCURSAL;-34.1708 -70.7444;SHELL;2025-07-15 13:03
7072;28;PAGO_NOMINA;1463901;7800674;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-10-03 17:55
7073;14;GIRO_CAJERO;-30925;3548182;SUCURSAL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-06-11 19:28
7074;11;PAGO_SERVICIO;-181091;18409950;SUCURSAL;-33.4489 -70.6693;AMAZON;2025-09-06 21:38
7075;8;DEPOSITO;1063193;14930717;SUCURSAL;-23.6509 -70.3975;EMPRESA_X;2025-04-04 13:58
7076;14;COMPRA_COMERCIO;-265035;3283147;ATM;-33.4489 -70.6693;AMAZON;2025-04-24 15:21
7077;2;COMPRA_COMERCIO;-99473;6406907;SUCURSAL;-33.4160 -70.5975;MOVISTAR;2025-08-05 14:18
7078;7;GIRO_CAJERO;-442721;9654589;WEB;-34.1708 -70.7444;COPEC;2025-07-20 15:53
7079;15;PAGO_NOMINA;1332321;18303897;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-08-17 10:38
7080;8;PAGO_SERVICIO;-19779;14910938;SUCURSAL;-23.6509 -70.3975;NETFLIX;2025-06-15 18:22
7081;22;GIRO_CAJERO;-401394;15094880;ATM;-33.4489 -70.6693;MOVISTAR;2025-04-02 09:47
7082;4;GIRO_CAJERO;-200761;16678062;ATM;-38.7359 -72.5904;SHELL;2025-08-20 16:24
7083;20;COMPRA_COMERCIO;-232284;16507166;SUCURSAL;-33.4489 -70.6693;SHELL;2025-06-23 17:51
7084;3;PAGO_NOMINA;1639572;3441457;APP_MOVIL;-33.5100 -70.7600;PROVEEDOR_ABC;2025-08-06 21:25
7085;5;DEPOSITO;838842;9778638;APP_MOVIL;-33.0472 -71.6127;EMPRESA_X;2025-01-09 10:20
7086;29;GIRO_CAJERO;-119429;6222107;WEB;-33.4489 -70.6693;FALABELLA;2025-07-22 14:34
7087;23;TRANSFERENCIA_ENVIADA;-65963;9779588;APP_MOVIL;-33.4489 -70.6693;UBER;2025-02-28 18:20
7088;16;TRANSFERENCIA_RECIBIDA;1557603;17793304;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-08-18 22:39
7089;29;COMPRA_COMERCIO;-103807;6118300;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-02-24 16:44
7090;17;PAGO_SERVICIO;-146421;12268149;ATM;-33.4489 -70.6693;MOVISTAR;2025-04-27 11:50
7091;2;GIRO_CAJERO;-330867;6076040;SUCURSAL;-33.4160 -70.5975;AGUAS_ANDINAS;2025-01-05 10:58
7092;2;COMPRA_COMERCIO;-463582;5612458;WEB;-33.4160 -70.5975;COPEC;2025-11-21 15:13
7093;28;TRANSFERENCIA_ENVIADA;-235282;7565392;ATM;-33.4489 -70.6693;ENEL;2025-08-18 13:41
7094;19;COMPRA_COMERCIO;-346327;7683432;ATM;-33.4489 -70.6693;NETFLIX;2025-09-21 12:23
7095;18;TRANSFERENCIA_RECIBIDA;219070;14904433;WEB;-33.4489 -70.6693;EMPRESA_X;2025-07-02 22:42
7096;22;PAGO_SERVICIO;-399482;14695398;ATM;-33.4489 -70.6693;FALABELLA;2025-11-05 22:51
7097;15;TRANSFERENCIA_ENVIADA;-117157;18186740;SUCURSAL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-02-09 21:41
7098;16;TRANSFERENCIA_RECIBIDA;1722482;19515786;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-10-15 22:42
7099;27;DEPOSITO;1682180;2622015;SUCURSAL;-33.4489 -70.6693;BANCO_CHILE;2025-04-19 10:43
7100;5;DEPOSITO;1000575;10779213;WEB;-33.0472 -71.6127;MARIA_GONZALEZ;2025-07-09 19:41
7101;30;GIRO_CAJERO;-205321;4377067;ATM;-33.4489 -70.6693;AMAZON;2025-06-27 17:37
7102;19;TRANSFERENCIA_RECIBIDA;1942683;9626115;APP_MOVIL;-33.4489 -70.6693;EMPRESA_X;2025-06-01 09:30
7103;5;TRANSFERENCIA_RECIBIDA;498513;11277726;WEB;-33.0472 -71.6127;EMPRESA_X;2025-07-10 15:52
7104;12;TRANSFERENCIA_RECIBIDA;662471;11678947;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-08-18 19:39
7105;6;COMPRA_COMERCIO;-229149;11433952;WEB;-33.0245 -71.5518;SUPERMERCADO_LIDER;2025-09-28 12:14
7106;10;PAGO_NOMINA;649090;12129658;SUCURSAL;-36.8201 -73.0444;MARIA_GONZALEZ;2025-03-26 22:10
7107;20;GIRO_CAJERO;-249457;16257709;ATM;-33.4489 -70.6693;NETFLIX;2025-10-03 14:09
7108;28;DEPOSITO;894032;8459424;APP_MOVIL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-12-11 14:19
7109;2;GIRO_CAJERO;-160891;5451567;APP_MOVIL;-33.4160 -70.5975;UBER;2025-12-01 13:29
7110;3;COMPRA_COMERCIO;-175370;3266087;WEB;-33.5100 -70.7600;AMAZON;2025-06-21 12:41
7111;24;PAGO_SERVICIO;-122024;8508812;APP_MOVIL;-33.4489 -70.6693;NETFLIX;2025-12-15 15:43
7112;21;COMPRA_COMERCIO;-200165;4704847;ATM;-33.4489 -70.6693;FALABELLA;2025-11-18 21:09
7113;12;PAGO_NOMINA;969601;12648548;APP_MOVIL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-05-01 11:30
7114;3;PAGO_SERVICIO;-420954;2845133;SUCURSAL;-33.5100 -70.7600;NETFLIX;2025-10-06 12:43
7115;24;COMPRA_COMERCIO;-67335;8441477;WEB;-33.4489 -70.6693;FALABELLA;2025-12-09 08:32
7116;27;GIRO_CAJERO;-34194;2587821;WEB;-33.4489 -70.6693;COPEC;2025-09-08 11:25
7117;19;DEPOSITO;902943;10529058;WEB;-33.4489 -70.6693;JUAN_PEREZ;2025-08-19 18:05
7118;16;GIRO_CAJERO;-319657;19196129;WEB;-33.4489 -70.6693;ENEL;2025-08-08 19:27
7119;27;PAGO_SERVICIO;-287166;2300655;WEB;-33.4489 -70.6693;ENEL;2025-07-11 16:23
7120;13;PAGO_SERVICIO;-433208;9105858;WEB;-33.4489 -70.6693;AMAZON;2025-07-10 18:01
7121;6;DEPOSITO;1728782;13162734;ATM;-33.0245 -71.5518;MARIA_GONZALEZ;2025-02-13 11:00
7122;11;PAGO_SERVICIO;-243850;18166100;WEB;-33.4489 -70.6693;FALABELLA;2025-10-20 13:06
7123;23;GIRO_CAJERO;-172404;9607184;ATM;-33.4489 -70.6693;SHELL;2025-11-13 15:49
7124;28;TRANSFERENCIA_RECIBIDA;1469273;9928697;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-10-10 18:39
7125;26;DEPOSITO;1187311;14528018;ATM;-33.4489 -70.6693;PROVEEDOR_ABC;2025-11-15 12:09
7126;9;PAGO_NOMINA;849796;15476346;ATM;-29.9027 -71.2519;JUAN_PEREZ;2025-04-13 16:26
7127;11;TRANSFERENCIA_ENVIADA;-16455;18149645;SUCURSAL;-33.4489 -70.6693;MOVISTAR;2025-09-20 21:37
7128;22;TRANSFERENCIA_ENVIADA;-346271;14349127;APP_MOVIL;-33.4489 -70.6693;UBER;2025-02-03 15:31
7129;7;GIRO_CAJERO;-319723;9334866;APP_MOVIL;-34.1708 -70.7444;MOVISTAR;2025-11-06 19:14
7130;4;DEPOSITO;1359918;18037980;WEB;-38.7359 -72.5904;EMPRESA_X;2025-09-25 15:00
7131;27;PAGO_SERVICIO;-36459;2264196;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-12-04 22:10
7132;21;COMPRA_COMERCIO;-137578;4567269;WEB;-33.4489 -70.6693;SHELL;2025-11-16 17:43
7133;20;PAGO_NOMINA;1028386;17286095;APP_MOVIL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-02-04 19:12
7134;24;COMPRA_COMERCIO;-361007;8080470;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-03-10 22:00
7135;17;PAGO_NOMINA;1344151;13612300;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-08-04 16:31
7136;12;TRANSFERENCIA_ENVIADA;-381458;12267090;WEB;-33.4489 -70.6693;AMAZON;2025-09-17 18:13
7137;25;PAGO_SERVICIO;-102652;16683961;WEB;-33.4489 -70.6693;UBER;2025-05-24 11:42
7138;28;PAGO_SERVICIO;-381391;9547306;WEB;-33.4489 -70.6693;UBER;2025-08-20 09:31
7139;8;TRANSFERENCIA_RECIBIDA;490521;15401459;APP_MOVIL;-23.6509 -70.3975;JUAN_PEREZ;2025-02-16 13:00
7140;2;TRANSFERENCIA_ENVIADA;-118069;5333498;WEB;-33.4160 -70.5975;UBER;2025-11-02 09:15
7141;3;COMPRA_COMERCIO;-448786;2396347;WEB;-33.5100 -70.7600;UBER;2025-12-21 20:08
7142;13;PAGO_SERVICIO;-278653;8827205;SUCURSAL;-33.4489 -70.6693;UBER;2025-06-17 13:49
7143;28;TRANSFERENCIA_RECIBIDA;1472681;11019987;APP_MOVIL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-12-09 15:20
7144;18;TRANSFERENCIA_ENVIADA;-196210;14708223;ATM;-33.4489 -70.6693;AMAZON;2025-07-28 22:14
7145;12;TRANSFERENCIA_RECIBIDA;281400;12548490;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-11-19 15:08
7146;22;COMPRA_COMERCIO;-245886;14103241;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-11-23 09:03
7147;10;TRANSFERENCIA_RECIBIDA;1015643;13145301;APP_MOVIL;-36.8201 -73.0444;EMPRESA_X;2025-02-15 17:37
7148;4;GIRO_CAJERO;-149068;17888912;SUCURSAL;-38.7359 -72.5904;NETFLIX;2025-06-13 20:18
7149;12;TRANSFERENCIA_RECIBIDA;1111581;13660071;ATM;-33.4489 -70.6693;CLIENTE_123;2025-11-27 14:18
7150;18;GIRO_CAJERO;-121814;14586409;APP_MOVIL;-33.4489 -70.6693;MOVISTAR;2025-05-17 13:06
7151;17;TRANSFERENCIA_RECIBIDA;1336555;14948855;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-07-22 16:51
7152;11;TRANSFERENCIA_RECIBIDA;111744;18261389;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-09-17 16:57
7153;12;PAGO_SERVICIO;-79083;13580988;ATM;-33.4489 -70.6693;AMAZON;2025-04-22 22:23
7154;28;TRANSFERENCIA_RECIBIDA;1163923;12183910;WEB;-33.4489 -70.6693;BANCO_CHILE;2025-02-17 14:33
7155;2;PAGO_SERVICIO;-222644;5110854;ATM;-33.4160 -70.5975;FALABELLA;2025-01-26 20:43
7156;15;TRANSFERENCIA_ENVIADA;-39340;18147400;WEB;-33.4489 -70.6693;COPEC;2025-09-09 18:40
7157;26;TRANSFERENCIA_RECIBIDA;1180052;15708070;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-11-02 17:26
7158;17;COMPRA_COMERCIO;-241648;14707207;SUCURSAL;-33.4489 -70.6693;ENEL;2025-06-17 18:54
7159;6;COMPRA_COMERCIO;-339317;12823417;APP_MOVIL;-33.0245 -71.5518;SHELL;2025-10-27 08:11
7160;8;GIRO_CAJERO;-138847;15262612;APP_MOVIL;-23.6509 -70.3975;COPEC;2025-01-22 22:27
7161;27;PAGO_SERVICIO;-276258;1987938;SUCURSAL;-33.4489 -70.6693;FALABELLA;2025-09-12 17:02
7162;14;COMPRA_COMERCIO;-41729;3241418;WEB;-33.4489 -70.6693;UBER;2025-03-10 09:12
7163;21;COMPRA_COMERCIO;-491453;4075816;WEB;-33.4489 -70.6693;FALABELLA;2025-07-18 17:12
7164;11;GIRO_CAJERO;-104171;18157218;ATM;-33.4489 -70.6693;COPEC;2025-07-05 19:38
7165;9;PAGO_SERVICIO;-293159;15183187;ATM;-29.9027 -71.2519;COPEC;2025-02-11 11:04
7166;15;COMPRA_COMERCIO;-499805;17647595;APP_MOVIL;-33.4489 -70.6693;FALABELLA;2025-11-18 17:55
7167;28;PAGO_SERVICIO;-425727;11758183;SUCURSAL;-33.4489 -70.6693;ENEL;2025-01-16 13:01
7168;10;GIRO_CAJERO;-246825;12898476;WEB;-36.8201 -73.0444;AGUAS_ANDINAS;2025-04-03 13:21
7169;26;TRANSFERENCIA_RECIBIDA;989591;16697661;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-02-24 11:14
7170;27;TRANSFERENCIA_RECIBIDA;459710;2447648;SUCURSAL;-33.4489 -70.6693;EMPRESA_X;2025-06-07 17:38
7171;29;PAGO_SERVICIO;-270940;5847360;APP_MOVIL;-33.4489 -70.6693;MOVISTAR;2025-09-09 18:04
7172;24;PAGO_NOMINA;1611264;9691734;SUCURSAL;-33.4489 -70.6693;EMPRESA_X;2025-07-19 08:57
7173;22;GIRO_CAJERO;-362705;13740536;WEB;-33.4489 -70.6693;AGUAS_ANDINAS;2025-04-10 18:09
7174;9;PAGO_NOMINA;1263663;16446850;ATM;-29.9027 -71.2519;JUAN_PEREZ;2025-08-05 17:31
7175;13;GIRO_CAJERO;-117577;8709628;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-12-11 19:33
7176;3;COMPRA_COMERCIO;-448286;1948061;WEB;-33.5100 -70.7600;COPEC;2025-11-11 09:47
7177;2;GIRO_CAJERO;-187266;4923588;SUCURSAL;-33.4160 -70.5975;SUPERMERCADO_LIDER;2025-08-19 16:26
7178;2;PAGO_SERVICIO;-478327;4445261;APP_MOVIL;-33.4160 -70.5975;MOVISTAR;2025-01-22 10:38
7179;1;PAGO_SERVICIO;-370574;10406334;SUCURSAL;-33.4372 -70.6506;AMAZON;2025-03-23 21:55
7180;25;GIRO_CAJERO;-288792;16395169;APP_MOVIL;-33.4489 -70.6693;NETFLIX;2025-08-22 16:43
7181;23;GIRO_CAJERO;-307649;9299535;APP_MOVIL;-33.4489 -70.6693;UBER;2025-02-18 16:43
7182;3;PAGO_NOMINA;1395943;3344004;SUCURSAL;-33.5100 -70.7600;EMPRESA_X;2025-06-18 10:41
7183;28;GIRO_CAJERO;-140759;11617424;ATM;-33.4489 -70.6693;SHELL;2025-07-23 09:20
7184;27;PAGO_NOMINA;698064;3145712;WEB;-33.4489 -70.6693;BANCO_CHILE;2025-11-23 17:21
7185;3;GIRO_CAJERO;-459707;2884297;ATM;-33.5100 -70.7600;SHELL;2025-12-11 10:21
7186;6;COMPRA_COMERCIO;-255958;12567459;SUCURSAL;-33.0245 -71.5518;FALABELLA;2025-02-14 16:35
7187;13;PAGO_NOMINA;719847;9429475;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-01-22 10:55
7188;15;COMPRA_COMERCIO;-440039;17207556;ATM;-33.4489 -70.6693;SHELL;2025-12-09 18:36
7189;13;PAGO_NOMINA;320401;9749876;ATM;-33.4489 -70.6693;EMPRESA_X;2025-06-19 10:38
7190;1;PAGO_NOMINA;708011;11114345;ATM;-33.4372 -70.6506;PROVEEDOR_ABC;2025-02-02 18:54
7191;26;DEPOSITO;866632;17564293;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-10-25 18:18
7192;3;PAGO_NOMINA;451347;3335644;WEB;-33.5100 -70.7600;EMPRESA_X;2025-04-25 18:09
7193;20;PAGO_SERVICIO;-427180;16858915;WEB;-33.4489 -70.6693;SHELL;2025-02-10 20:38
7194;30;GIRO_CAJERO;-123147;4253920;WEB;-33.4489 -70.6693;NETFLIX;2025-12-18 09:04
7195;19;PAGO_SERVICIO;-233109;10295949;WEB;-33.4489 -70.6693;AGUAS_ANDINAS;2025-03-12 09:49
7196;13;GIRO_CAJERO;-73735;9676141;WEB;-33.4489 -70.6693;MOVISTAR;2025-01-22 09:48
7197;3;PAGO_SERVICIO;-324094;3011550;ATM;-33.5100 -70.7600;SUPERMERCADO_LIDER;2025-09-18 16:22
7198;3;COMPRA_COMERCIO;-409275;2602275;APP_MOVIL;-33.5100 -70.7600;AMAZON;2025-04-07 13:51
7199;15;TRANSFERENCIA_ENVIADA;-414840;16792716;ATM;-33.4489 -70.6693;UBER;2025-10-04 12:05
7200;4;PAGO_SERVICIO;-258009;17630903;ATM;-38.7359 -72.5904;AMAZON;2025-09-23 08:44
7201;12;PAGO_NOMINA;1215609;14796597;ATM;-33.4489 -70.6693;PROVEEDOR_ABC;2025-07-19 13:09
7202;30;TRANSFERENCIA_ENVIADA;-292560;3961360;WEB;-33.4489 -70.6693;FALABELLA;2025-03-26 17:24
7203;12;PAGO_NOMINA;218812;15015409;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-08-05 10:25
7204;18;PAGO_SERVICIO;-118626;14467783;WEB;-33.4489 -70.6693;COPEC;2025-02-13 21:51
7205;21;PAGO_SERVICIO;-48453;4027363;APP_MOVIL;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-05-17 10:43
7206;21;TRANSFERENCIA_RECIBIDA;140796;4168159;ATM;-33.4489 -70.6693;BANCO_CHILE;2025-05-24 18:57
7207;9;COMPRA_COMERCIO;-101250;16345600;WEB;-29.9027 -71.2519;COPEC;2025-11-09 15:01
7208;4;GIRO_CAJERO;-172291;17458612;ATM;-38.7359 -72.5904;MOVISTAR;2025-01-09 22:23
7209;20;PAGO_SERVICIO;-319033;16539882;APP_MOVIL;-33.4489 -70.6693;AMAZON;2025-06-15 20:05
7210;3;COMPRA_COMERCIO;-435235;2167040;APP_MOVIL;-33.5100 -70.7600;UBER;2025-04-10 08:05
7211;25;PAGO_SERVICIO;-8186;16386983;ATM;-33.4489 -70.6693;COPEC;2025-05-09 12:58
7212;13;COMPRA_COMERCIO;-432058;9244083;WEB;-33.4489 -70.6693;SHELL;2025-10-07 11:41
7213;25;TRANSFERENCIA_ENVIADA;-54594;16332389;WEB;-33.4489 -70.6693;MOVISTAR;2025-08-18 18:05
7214;16;TRANSFERENCIA_RECIBIDA;553887;19750016;SUCURSAL;-33.4489 -70.6693;EMPRESA_X;2025-08-01 17:33
7215;25;PAGO_SERVICIO;-160665;16171724;ATM;-33.4489 -70.6693;COPEC;2025-03-07 15:56
7216;1;TRANSFERENCIA_RECIBIDA;1317875;12432220;SUCURSAL;-33.4372 -70.6506;JUAN_PEREZ;2025-03-09 20:16
7217;1;GIRO_CAJERO;-253159;12179061;ATM;-33.4372 -70.6506;NETFLIX;2025-10-14 18:57
7218;20;GIRO_CAJERO;-464853;16075029;APP_MOVIL;-33.4489 -70.6693;MOVISTAR;2025-07-19 10:38
7219;29;TRANSFERENCIA_RECIBIDA;755393;6602753;SUCURSAL;-33.4489 -70.6693;CLIENTE_123;2025-06-18 21:45
7220;6;COMPRA_COMERCIO;-159349;12408110;SUCURSAL;-33.0245 -71.5518;AMAZON;2025-10-23 12:26
7221;16;COMPRA_COMERCIO;-421764;19328252;SUCURSAL;-33.4489 -70.6693;UBER;2025-12-19 18:58
7222;17;PAGO_SERVICIO;-327644;14379563;APP_MOVIL;-33.4489 -70.6693;ENEL;2025-02-10 13:55
7223;25;TRANSFERENCIA_ENVIADA;-381396;15790328;APP_MOVIL;-33.4489 -70.6693;MOVISTAR;2025-08-21 14:20
7224;29;PAGO_SERVICIO;-417473;6185280;ATM;-33.4489 -70.6693;AMAZON;2025-11-14 10:53
7225;1;TRANSFERENCIA_RECIBIDA;1772717;13951778;ATM;-33.4372 -70.6506;CLIENTE_123;2025-06-08 13:08
7226;15;DEPOSITO;1577831;18370547;APP_MOVIL;-33.4489 -70.6693;CLIENTE_123;2025-11-24 08:50
7227;18;PAGO_NOMINA;1096545;15564328;ATM;-33.4489 -70.6693;MARIA_GONZALEZ;2025-10-27 17:08
7228;29;DEPOSITO;82695;6267975;ATM;-33.4489 -70.6693;JUAN_PEREZ;2025-11-10 15:04
7229;21;PAGO_NOMINA;1733096;5901255;SUCURSAL;-33.4489 -70.6693;PROVEEDOR_ABC;2025-05-15 16:16
7230;3;COMPRA_COMERCIO;-256701;1910339;WEB;-33.5100 -70.7600;UBER;2025-07-13 09:34
7231;28;TRANSFERENCIA_ENVIADA;-488973;11128451;WEB;-33.4489 -70.6693;AMAZON;2025-09-26 19:33
7232;14;DEPOSITO;1252619;4494037;ATM;-33.4489 -70.6693;PROVEEDOR_ABC;2025-07-26 13:48
7233;19;TRANSFERENCIA_ENVIADA;-244464;10051485;SUCURSAL;-33.4489 -70.6693;MOVISTAR;2025-10-24 18:25
7234;23;DEPOSITO;1632086;10931621;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-09-27 20:24
7235;1;COMPRA_COMERCIO;-404819;13546959;SUCURSAL;-33.4372 -70.6506;ENEL;2025-07-04 19:16
7236;21;TRANSFERENCIA_ENVIADA;-300098;5601157;SUCURSAL;-33.4489 -70.6693;AGUAS_ANDINAS;2025-10-18 14:09
7237;17;GIRO_CAJERO;-399600;13979963;APP_MOVIL;-33.4489 -70.6693;COPEC;2025-09-20 08:03
7238;9;TRANSFERENCIA_RECIBIDA;641241;16986841;APP_MOVIL;-29.9027 -71.2519;BANCO_CHILE;2025-07-20 10:56
7239;15;TRANSFERENCIA_RECIBIDA;1939616;20310163;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-06-19 19:43
7240;13;TRANSFERENCIA_RECIBIDA;1031509;10275592;SUCURSAL;-33.4489 -70.6693;MARIA_GONZALEZ;2025-02-26 11:02
7241;1;TRANSFERENCIA_RECIBIDA;1549348;15096307;APP_MOVIL;-33.4372 -70.6506;PROVEEDOR_ABC;2025-09-17 18:54
7242;16;PAGO_SERVICIO;-65645;19262607;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-11-24 21:33
7243;9;PAGO_SERVICIO;-496081;16490760;APP_MOVIL;-29.9027 -71.2519;AGUAS_ANDINAS;2025-05-18 14:59
7244;4;TRANSFERENCIA_RECIBIDA;1031570;18490182;WEB;-38.7359 -72.5904;MARIA_GONZALEZ;2025-12-05 16:36
7245;26;GIRO_CAJERO;-35611;17528682;WEB;-33.4489 -70.6693;FALABELLA;2025-06-03 14:53
7246;22;PAGO_SERVICIO;-200745;13539791;WEB;-33.4489 -70.6693;SUPERMERCADO_LIDER;2025-05-04 14:00
7247;19;DEPOSITO;1297636;11349121;WEB;-33.4489 -70.6693;BANCO_CHILE;2025-11-12 19:46
7248;13;COMPRA_COMERCIO;-323096;9952496;APP_MOVIL;-33.4489 -70.6693;SHELL;2025-03-19 12:03
7249;1;TRANSFERENCIA_RECIBIDA;675272;15771579;ATM;-33.4372 -70.6506;CLIENTE_123;2025-03-14 20:32
7250;7;PAGO_SERVICIO;-312800;9022066;ATM;-34.1708 -70.7444;UBER;2025-08-15 19:36
7251;27;PAGO_NOMINA;1140917;4286629;APP_MOVIL;-33.4489 -70.6693;JUAN_PEREZ;2025-04-09 08:50
7252;9;PAGO_NOMINA;822618;17313378;ATM;-29.9027 -71.2519;CLIENTE_123;2025-07-18 14:27
7253;20;PAGO_NOMINA;1974296;18049325;WEB;-33.4489 -70.6693;BANCO_CHILE;2025-11-13 21:58
7254;28;TRANSFERENCIA_ENVIADA;-6907;11121544;WEB;-33.4489 -70.6693;ENEL;2025-02-23 17:11
