ID_TRANSACCION;ID_CLIENTE;TIPO_TRANSACCION;MONTO;CANAL;COMERCIO_CONTRAPARTE;FECHA
6583;17;TRANSFERENCIA_RECIBIDA;2112700;ATM;BANCO_ESTADO;2025-05-12
6584;4;TRANSFERENCIA_ENVIADA;-531439;APP_MOVIL;AGUAS_ANDINAS;2025-04-22
6585;28;PAGO_SERVICIO;-604071;APP_MOVIL;AMAZON;2025-07-13
6586;11;PAGO_SERVICIO;-30255;WEB;AGUAS_ANDINAS;2025-03-23
6587;27;TRANSFERENCIA_RECIBIDA;1593469;WEB;MARIA_GONZALEZ;2025-10-04
6588;26;TRANSFERENCIA_ENVIADA;-142434;ATM;NETFLIX;2025-05-17
6589;1;TRANSFERENCIA_ENVIADA;-88067;WEB;MOVISTAR;2025-07-25
6590;18;TRANSFERENCIA_ENVIADA;-357947;APP_MOVIL;AMAZON;2025-06-15
6591;22;TRANSFERENCIA_ENVIADA;-622612;APP_MOVIL;AMAZON;2025-10-07
6592;13;TRANSFERENCIA_RECIBIDA;2181493;APP_MOVIL;MARIA_GONZALEZ;2025-02-25
6593;23;TRANSFERENCIA_RECIBIDA;2349230;SUCURSAL;EMPRESA_X;2025-07-10
6594;26;PAGO_SERVICIO;-111946;ATM;MOVISTAR;2025-04-05
6595;8;TRANSFERENCIA_RECIBIDA;2260094;WEB;CLIENTE_123;2025-02-08
6596;7;PAGO_NOMINA;1108851;SUCURSAL;CLIENTE_123;2025-06-18
6597;29;GIRO_CAJERO;-345495;SUCURSAL;ENEL;2025-07-22
6598;10;PAGO_NOMINA;2091110;APP_MOVIL;BANCO_CHILE;2025-05-21
6599;23;COMPRA_COMERCIO;-762815;WEB;COPEC;2025-01-24
6600;18;PAGO_NOMINA;2078494;SUCURSAL;BANCO_CHILE;2025-02-12
6601;5;DEPOSITO;1986863;WEB;CLIENTE_123;2025-06-17
6602;29;PAGO_SERVICIO;-581292;WEB;AGUAS_ANDINAS;2025-01-21
6603;29;PAGO_NOMINA;1512345;ATM;PROVEEDOR_ABC;2025-11-03
6604;3;PAGO_SERVICIO;-394836;APP_MOVIL;UBER;2025-02-11
6605;4;PAGO_NOMINA;942549;ATM;MARIA_GONZALEZ;2025-12-21
6606;16;TRANSFERENCIA_ENVIADA;-94548;WEB;FALABELLA;2025-06-17
6607;16;TRANSFERENCIA_ENVIADA;-297898;APP_MOVIL;UBER;2025-10-16
6608;14;COMPRA_COMERCIO;-280425;SUCURSAL;SUPERMERCADO_LIDER;2025-07-03
6609;25;TRANSFERENCIA_ENVIADA;-139594;SUCURSAL;SHELL;2025-06-06
6610;23;TRANSFERENCIA_RECIBIDA;494181;SUCURSAL;BANCO_ESTADO;2025-12-11
6611;4;COMPRA_COMERCIO;-756474;WEB;UBER;2025-10-23
6612;16;PAGO_SERVICIO;-261770;ATM;SUPERMERCADO_LIDER;2025-08-20
6613;21;PAGO_NOMINA;1819604;SUCURSAL;CLIENTE_123;2025-12-06
6614;14;TRANSFERENCIA_RECIBIDA;1095628;SUCURSAL;JUAN_PEREZ;2025-02-11
6615;12;COMPRA_COMERCIO;-41746;ATM;AMAZON;2025-03-14
6616;2;TRANSFERENCIA_RECIBIDA;127923;WEB;EMPRESA_Y;2025-08-08
6617;30;DEPOSITO;2002385;WEB;JUAN_PEREZ;2025-12-19
6618;12;PAGO_SERVICIO;-500537;WEB;FALABELLA;2025-09-10
6619;26;DEPOSITO;2402162;APP_MOVIL;BANCO_ESTADO;2025-11-02
6620;22;GIRO_CAJERO;-89346;SUCURSAL;SHELL;2025-10-12
6621;17;PAGO_SERVICIO;-791590;SUCURSAL;ENEL;2025-07-09
6622;19;COMPRA_COMERCIO;-663074;SUCURSAL;SUPERMERCADO_LIDER;2025-10-08
6623;13;COMPRA_COMERCIO;-456650;APP_MOVIL;AMAZON;2025-07-05
6624;22;COMPRA_COMERCIO;-529517;WEB;AMAZON;2025-03-06
6625;27;TRANSFERENCIA_ENVIADA;-500647;APP_MOVIL;ENEL;2025-10-16
6626;18;PAGO_SERVICIO;-291128;WEB;ENEL;2025-09-10
6627;9;TRANSFERENCIA_RECIBIDA;2271308;SUCURSAL;CLIENTE_123;2025-10-03
6628;10;TRANSFERENCIA_RECIBIDA;1972374;SUCURSAL;BANCO_CHILE;2025-11-11
6629;13;COMPRA_COMERCIO;-570252;APP_MOVIL;ENEL;2025-11-16
6630;13;PAGO_SERVICIO;-425927;APP_MOVIL;ENEL;2025-07-04
6631;13;PAGO_SERVICIO;-119777;SUCURSAL;AMAZON;2025-09-27
6632;12;DEPOSITO;1832453;ATM;PROVEEDOR_ABC;2025-01-27
6633;6;PAGO_NOMINA;640716;ATM;MARIA_GONZALEZ;2025-04-20
6634;9;COMPRA_COMERCIO;-356779;WEB;COPEC;2025-11-04
6635;21;TRANSFERENCIA_ENVIADA;-751959;APP_MOVIL;COPEC;2025-05-18
6636;4;DEPOSITO;355748;SUCURSAL;BANCO_CHILE;2025-11-09
6637;16;DEPOSITO;1709620;ATM;PROVEEDOR_ABC;2025-06-16
6638;18;GIRO_CAJERO;-8665;APP_MOVIL;ENEL;2025-04-02
6639;7;PAGO_SERVICIO;-628331;WEB;UBER;2025-03-23
6640;7;TRANSFERENCIA_ENVIADA;-195057;SUCURSAL;AGUAS_ANDINAS;2025-09-11
6641;18;COMPRA_COMERCIO;-725506;SUCURSAL;MOVISTAR;2025-03-11
6642;30;GIRO_CAJERO;-625858;SUCURSAL;SHELL;2025-11-14
6643;21;DEPOSITO;1387987;WEB;BANCO_CHILE;2025-01-16
6644;18;TRANSFERENCIA_RECIBIDA;2331283;WEB;PROVEEDOR_ABC;2025-05-03
6645;14;PAGO_NOMINA;510705;ATM;PROVEEDOR_ABC;2025-01-22
6646;9;COMPRA_COMERCIO;-223318;WEB;COPEC;2025-10-20
6647;11;PAGO_NOMINA;404418;WEB;BANCO_CHILE;2025-12-08
6648;29;GIRO_CAJERO;-231811;APP_MOVIL;NETFLIX;2025-02-26
6649;21;GIRO_CAJERO;-573042;ATM;FALABELLA;2025-01-22
6650;8;COMPRA_COMERCIO;-427786;WEB;MOVISTAR;2025-05-28
6651;13;TRANSFERENCIA_RECIBIDA;2388986;ATM;EMPRESA_X;2025-08-21
6652;2;PAGO_SERVICIO;-386935;ATM;COPEC;2025-03-27
6653;28;DEPOSITO;741736;APP_MOVIL;BANCO_ESTADO;2025-01-20
6654;26;PAGO_SERVICIO;-154153;WEB;MOVISTAR;2025-10-26
6655;3;PAGO_SERVICIO;-323844;SUCURSAL;SUPERMERCADO_LIDER;2025-05-21
6656;2;TRANSFERENCIA_ENVIADA;-750517;WEB;UBER;2025-03-26
6657;7;PAGO_NOMINA;2032710;SUCURSAL;JUAN_PEREZ;2025-01-17
6658;7;DEPOSITO;163420;APP_MOVIL;BANCO_ESTADO;2025-06-25
6659;13;PAGO_SERVICIO;-328341;WEB;SHELL;2025-06-19
6660;6;PAGO_SERVICIO;-359935;SUCURSAL;UBER;2025-05-06
6661;22;TRANSFERENCIA_ENVIADA;-559617;WEB;SHELL;2025-07-02
6662;4;PAGO_SERVICIO;-525634;WEB;SUPERMERCADO_LIDER;2025-03-20
6663;16;GIRO_CAJERO;-445951;APP_MOVIL;ENEL;2025-12-21
6664;6;TRANSFERENCIA_ENVIADA;-522638;ATM;NETFLIX;2025-06-06
6665;26;DEPOSITO;1683314;ATM;JUAN_PEREZ;2025-11-04
6666;17;GIRO_CAJERO;-318400;WEB;COPEC;2025-04-19
6667;19;GIRO_CAJERO;-596105;APP_MOVIL;AMAZON;2025-07-21
6668;25;DEPOSITO;2115735;ATM;EMPRESA_X;2025-02-19
6669;28;COMPRA_COMERCIO;-696725;ATM;UBER;2025-11-21
6670;16;PAGO_SERVICIO;-749433;ATM;ENEL;2025-09-18
6671;15;PAGO_SERVICIO;-207801;SUCURSAL;NETFLIX;2025-07-11
6672;25;PAGO_SERVICIO;-394908;APP_MOVIL;UBER;2025-09-18
6673;11;PAGO_SERVICIO;-633888;ATM;SUPERMERCADO_LIDER;2025-09-22
6674;12;TRANSFERENCIA_ENVIADA;-472723;APP_MOVIL;COPEC;2025-08-03
6675;27;COMPRA_COMERCIO;-525067;SUCURSAL;AMAZON;2025-09-03
6676;28;COMPRA_COMERCIO;-744414;SUCURSAL;COPEC;2025-12-04
6677;2;DEPOSITO;1179358;WEB;JUAN_PEREZ;2025-10-27
6678;20;TRANSFERENCIA_RECIBIDA;1734663;ATM;JUAN_PEREZ;2025-03-05
6679;23;PAGO_SERVICIO;-93894;APP_MOVIL;AGUAS_ANDINAS;2025-09-25
6680;5;PAGO_SERVICIO;-12901;SUCURSAL;AMAZON;2025-05-28
6681;23;PAGO_SERVICIO;-626392;APP_MOVIL;SHELL;2025-01-23
6682;26;TRANSFERENCIA_RECIBIDA;581886;APP_MOVIL;BANCO_CHILE;2025-02-19
6683;9;GIRO_CAJERO;-762710;SUCURSAL;SUPERMERCADO_LIDER;2025-11-16
6684;23;PAGO_NOMINA;844376;APP_MOVIL;EMPRESA_Y;2025-03-14
6685;26;COMPRA_COMERCIO;-761971;APP_MOVIL;AMAZON;2025-07-01
6686;1;GIRO_CAJERO;-125525;SUCURSAL;AMAZON;2025-08-26
6687;10;GIRO_CAJERO;-503728;SUCURSAL;COPEC;2025-10-27
6688;10;PAGO_NOMINA;2153399;WEB;MARIA_GONZALEZ;2025-05-03
6689;22;DEPOSITO;460403;APP_MOVIL;EMPRESA_Y;2025-07-01
6690;30;PAGO_NOMINA;2140632;SUCURSAL;EMPRESA_X;2025-03-06
6691;30;GIRO_CAJERO;-578726;WEB;COPEC;2025-07-16
6692;20;GIRO_CAJERO;-616727;APP_MOVIL;SHELL;2025-04-17
6693;22;DEPOSITO;2287803;WEB;JUAN_PEREZ;2025-02-28
6694;4;PAGO_SERVICIO;-3236;WEB;AMAZON;2025-05-27
6695;19;TRANSFERENCIA_RECIBIDA;134097;WEB;BANCO_CHILE;2025-07-12
6696;9;GIRO_CAJERO;-32402;SUCURSAL;NETFLIX;2025-01-03
6697;11;COMPRA_COMERCIO;-699008;WEB;COPEC;2025-04-21
6698;5;GIRO_CAJERO;-483463;ATM;COPEC;2025-03-17
6699;24;PAGO_SERVICIO;-115908;SUCURSAL;COPEC;2025-02-11
6700;17;COMPRA_COMERCIO;-565988;ATM;SUPERMERCADO_LIDER;2025-04-21
6701;9;GIRO_CAJERO;-306187;APP_MOVIL;SUPERMERCADO_LIDER;2025-07-07
6702;7;TRANSFERENCIA_ENVIADA;-96405;APP_MOVIL;AGUAS_ANDINAS;2025-12-24
6703;22;TRANSFERENCIA_RECIBIDA;1878529;WEB;BANCO_ESTADO;2025-01-08
6704;19;COMPRA_COMERCIO;-430765;ATM;COPEC;2025-09-12
6705;27;TRANSFERENCIA_RECIBIDA;1020256;WEB;BANCO_CHILE;2025-06-13
6706;10;PAGO_SERVICIO;-644927;APP_MOVIL;MOVISTAR;2025-09-08
6707;9;TRANSFERENCIA_RECIBIDA;1838305;APP_MOVIL;JUAN_PEREZ;2025-10-11
6708;5;TRANSFERENCIA_ENVIADA;-149059;ATM;AGUAS_ANDINAS;2025-06-25
6709;20;TRANSFERENCIA_ENVIADA;-59129;APP_MOVIL;MOVISTAR;2025-09-09
6710;20;COMPRA_COMERCIO;-560378;APP_MOVIL;COPEC;2025-12-08
6711;8;TRANSFERENCIA_ENVIADA;-617668;ATM;SUPERMERCADO_LIDER;2025-10-09
6712;14;TRANSFERENCIA_ENVIADA;-681747;SUCURSAL;FALABELLA;2025-12-10
6713;7;PAGO_SERVICIO;-409618;APP_MOVIL;UBER;2025-08-08
6714;20;COMPRA_COMERCIO;-617167;SUCURSAL;AMAZON;2025-03-10
6715;27;PAGO_NOMINA;1319496;WEB;CLIENTE_123;2025-01-02
6716;21;TRANSFERENCIA_ENVIADA;-215755;SUCURSAL;AGUAS_ANDINAS;2025-12-26
6717;3;GIRO_CAJERO;-264129;APP_MOVIL;AMAZON;2025-08-23
6718;10;GIRO_CAJERO;-550589;ATM;MOVISTAR;2025-01-16
6719;19;TRANSFERENCIA_RECIBIDA;820218;WEB;BANCO_CHILE;2025-12-27
6720;20;PAGO_NOMINA;1676161;WEB;EMPRESA_Y;2025-09-17
6721;9;PAGO_SERVICIO;-488318;ATM;MOVISTAR;2025-02-16
6722;10;PAGO_SERVICIO;-474302;ATM;COPEC;2025-04-12
6723;2;PAGO_SERVICIO;-104605;ATM;FALABELLA;2025-06-23
6724;14;TRANSFERENCIA_ENVIADA;-418293;SUCURSAL;NETFLIX;2025-04-05
6725;26;PAGO_SERVICIO;-179229;ATM;NETFLIX;2025-08-03
6726;15;PAGO_SERVICIO;-381854;APP_MOVIL;UBER;2025-01-10
6727;14;TRANSFERENCIA_RECIBIDA;853163;APP_MOVIL;CLIENTE_123;2025-01-06
6728;26;GIRO_CAJERO;-534217;ATM;AMAZON;2025-11-16
6729;22;PAGO_NOMINA;670068;WEB;CLIENTE_123;2025-01-25
6730;25;COMPRA_COMERCIO;-737234;WEB;UBER;2025-03-02
6731;1;TRANSFERENCIA_ENVIADA;-339950;SUCURSAL;SUPERMERCADO_LIDER;2025-07-20
6732;14;PAGO_SERVICIO;-88282;APP_MOVIL;COPEC;2025-11-04
6733;2;COMPRA_COMERCIO;-510061;WEB;NETFLIX;2025-08-19
6734;10;DEPOSITO;201704;ATM;EMPRESA_X;2025-10-14
6735;26;COMPRA_COMERCIO;-610040;APP_MOVIL;AMAZON;2025-11-06
6736;21;TRANSFERENCIA_ENVIADA;-268354;WEB;MOVISTAR;2025-06-18
6737;13;PAGO_NOMINA;474145;WEB;EMPRESA_Y;2025-09-10
6738;22;GIRO_CAJERO;-467889;WEB;NETFLIX;2025-09-08
6739;7;TRANSFERENCIA_RECIBIDA;351613;WEB;EMPRESA_Y;2025-11-05
6740;18;TRANSFERENCIA_ENVIADA;-31626;SUCURSAL;ENEL;2025-01-14
6741;23;GIRO_CAJERO;-499047;SUCURSAL;FALABELLA;2025-02-17
6742;24;GIRO_CAJERO;-123265;SUCURSAL;COPEC;2025-02-10
6743;28;COMPRA_COMERCIO;-112812;WEB;MOVISTAR;2025-02-09
6744;17;PAGO_SERVICIO;-39060;SUCURSAL;ENEL;2025-11-15
6745;15;PAGO_SERVICIO;-151447;WEB;AMAZON;2025-06-09
6746;15;PAGO_SERVICIO;-600475;SUCURSAL;SUPERMERCADO_LIDER;2025-01-28
6747;23;GIRO_CAJERO;-28483;APP_MOVIL;MOVISTAR;2025-07-14
6748;23;COMPRA_COMERCIO;-327903;APP_MOVIL;SUPERMERCADO_LIDER;2025-12-09
6749;1;COMPRA_COMERCIO;-188406;WEB;NETFLIX;2025-03-15
6750;30;DEPOSITO;771010;ATM;PROVEEDOR_ABC;2025-03-13
6751;22;DEPOSITO;636798;ATM;PROVEEDOR_ABC;2025-11-08
6752;5;TRANSFERENCIA_ENVIADA;-736679;APP_MOVIL;AMAZON;2025-06-28
6753;12;DEPOSITO;807795;SUCURSAL;CLIENTE_123;2025-01-28
6754;4;TRANSFERENCIA_ENVIADA;-556912;WEB;ENEL;2025-02-15
6755;30;GIRO_CAJERO;-528601;WEB;SHELL;2025-08-15
6756;7;PAGO_NOMINA;269537;APP_MOVIL;MARIA_GONZALEZ;2025-05-23
6757;10;PAGO_SERVICIO;-201439;WEB;COPEC;2025-08-27
6758;15;COMPRA_COMERCIO;-387982;APP_MOVIL;COPEC;2025-06-15
6759;6;GIRO_CAJERO;-322027;SUCURSAL;AMAZON;2025-12-25
6760;10;PAGO_SERVICIO;-368570;APP_MOVIL;SUPERMERCADO_LIDER;2025-01-20
6761;7;TRANSFERENCIA_RECIBIDA;2265553;APP_MOVIL;BANCO_CHILE;2025-02-24
6762;18;PAGO_NOMINA;1942799;ATM;JUAN_PEREZ;2025-01-10
6763;17;GIRO_CAJERO;-60801;WEB;FALABELLA;2025-08-11
6764;1;PAGO_SERVICIO;-780834;WEB;SHELL;2025-06-04
6765;29;TRANSFERENCIA_ENVIADA;-164310;WEB;AGUAS_ANDINAS;2025-11-27
6766;12;TRANSFERENCIA_ENVIADA;-618135;ATM;ENEL;2025-12-12
6767;14;PAGO_SERVICIO;-190420;ATM;ENEL;2025-03-03
6768;2;PAGO_SERVICIO;-614604;ATM;AMAZON;2025-08-04
6769;24;GIRO_CAJERO;-129280;ATM;SUPERMERCADO_LIDER;2025-11-02
6770;16;GIRO_CAJERO;-535330;APP_MOVIL;FALABELLA;2025-07-14
6771;2;DEPOSITO;1577704;APP_MOVIL;EMPRESA_Y;2025-03-21
6772;5;COMPRA_COMERCIO;-726986;WEB;FALABELLA;2025-08-01
6773;1;COMPRA_COMERCIO;-176255;APP_MOVIL;SHELL;2025-12-26
6774;17;PAGO_NOMINA;2106763;APP_MOVIL;EMPRESA_X;2025-10-03
6775;12;DEPOSITO;259347;APP_MOVIL;PROVEEDOR_ABC;2025-05-03
6776;7;DEPOSITO;2462699;SUCURSAL;BANCO_ESTADO;2025-03-08
6777;10;COMPRA_COMERCIO;-498836;ATM;AMAZON;2025-11-07
6778;15;PAGO_NOMINA;738811;WEB;EMPRESA_Y;2025-09-11
6779;17;TRANSFERENCIA_RECIBIDA;1033194;APP_MOVIL;PROVEEDOR_ABC;2025-02-04
6780;30;DEPOSITO;1446864;ATM;MARIA_GONZALEZ;2025-10-03
6781;28;COMPRA_COMERCIO;-772881;ATM;MOVISTAR;2025-06-21
6782;28;COMPRA_COMERCIO;-633968;APP_MOVIL;SHELL;2025-10-22
6783;18;COMPRA_COMERCIO;-158456;WEB;AMAZON;2025-09-06
6784;14;GIRO_CAJERO;-705495;ATM;SHELL;2025-03-05
6785;10;TRANSFERENCIA_ENVIADA;-343500;WEB;COPEC;2025-07-15
6786;13;GIRO_CAJERO;-107012;ATM;NETFLIX;2025-11-11
6787;14;DEPOSITO;2064875;ATM;BANCO_ESTADO;2025-04-24
6788;13;PAGO_SERVICIO;-358598;ATM;SUPERMERCADO_LIDER;2025-04-16
6789;26;TRANSFERENCIA_RECIBIDA;1926619;WEB;JUAN_PEREZ;2025-10-18
6790;22;TRANSFERENCIA_ENVIADA;-256819;SUCURSAL;UBER;2025-06-06
6791;11;PAGO_NOMINA;2411391;ATM;BANCO_ESTADO;2025-02-10
6792;7;GIRO_CAJERO;-370434;APP_MOVIL;COPEC;2025-02-02
6793;10;TRANSFERENCIA_RECIBIDA;1726853;WEB;MARIA_GONZALEZ;2025-05-02
6794;23;GIRO_CAJERO;-254651;ATM;FALABELLA;2025-01-10
6795;13;PAGO_NOMINA;1060034;WEB;BANCO_ESTADO;2025-11-02
6796;11;PAGO_NOMINA;321659;WEB;EMPRESA_Y;2025-11-09
6797;27;GIRO_CAJERO;-7813;WEB;AMAZON;2025-03-09
6798;18;GIRO_CAJERO;-681610;APP_MOVIL;AGUAS_ANDINAS;2025-01-06
6799;20;TRANSFERENCIA_RECIBIDA;1632015;WEB;BANCO_ESTADO;2025-09-13
6800;1;DEPOSITO;2469478;ATM;CLIENTE_123;2025-11-19
6801;19;PAGO_NOMINA;2016543;APP_MOVIL;MARIA_GONZALEZ;2025-10-26
6802;13;DEPOSITO;2079902;APP_MOVIL;PROVEEDOR_ABC;2025-11-16
6803;13;DEPOSITO;2069413;ATM;PROVEEDOR_ABC;2025-01-11
6804;25;TRANSFERENCIA_ENVIADA;-214465;APP_MOVIL;AGUAS_ANDINAS;2025-03-04
6805;5;GIRO_CAJERO;-658784;APP_MOVIL;NETFLIX;2025-07-02
6806;8;COMPRA_COMERCIO;-366824;APP_MOVIL;COPEC;2025-04-27
6807;7;COMPRA_COMERCIO;-630366;SUCURSAL;ENEL;2025-12-27
6808;17;DEPOSITO;2134144;APP_MOVIL;BANCO_CHILE;2025-12-24
6809;23;PAGO_NOMINA;2096971;WEB;MARIA_GONZALEZ;2025-01-05
6810;15;COMPRA_COMERCIO;-119049;WEB;NETFLIX;2025-06-27
6811;24;TRANSFERENCIA_ENVIADA;-415991;WEB;AMAZON;2025-05-05
6812;8;PAGO_SERVICIO;-56163;SUCURSAL;FALABELLA;2025-03-25
6813;19;TRANSFERENCIA_ENVIADA;-686326;ATM;AMAZON;2025-04-05
6814;23;PAGO_SERVICIO;-543517;ATM;SHELL;2025-08-09
6815;20;GIRO_CAJERO;-746524;WEB;SUPERMERCADO_LIDER;2025-09-10
6816;6;GIRO_CAJERO;-721880;SUCURSAL;NETFLIX;2025-03-02
6817;9;PAGO_NOMINA;166098;ATM;EMPRESA_X;2025-06-01
6818;5;COMPRA_COMERCIO;-465209;ATM;AMAZON;2025-06-19
6819;7;PAGO_NOMINA;636042;APP_MOVIL;BANCO_CHILE;2025-02-06
6820;6;COMPRA_COMERCIO;-108807;WEB;SHELL;2025-03-17
6821;11;TRANSFERENCIA_RECIBIDA;1886537;APP_MOVIL;EMPRESA_X;2025-03-25
6822;4;DEPOSITO;155633;SUCURSAL;MARIA_GONZALEZ;2025-05-25
6823;26;TRANSFERENCIA_RECIBIDA;491285;WEB;PROVEEDOR_ABC;2025-02-04
6824;7;TRANSFERENCIA_ENVIADA;-729132;APP_MOVIL;SHELL;2025-10-07
6825;26;GIRO_CAJERO;-420073;WEB;COPEC;2025-01-10
6826;6;TRANSFERENCIA_RECIBIDA;1372936;WEB;PROVEEDOR_ABC;2025-06-10
6827;26;DEPOSITO;1975697;ATM;EMPRESA_Y;2025-09-27
6828;2;PAGO_NOMINA;148006;SUCURSAL;BANCO_CHILE;2025-02-15
6829;22;PAGO_SERVICIO;-186450;APP_MOVIL;AGUAS_ANDINAS;2025-12-20
6830;21;DEPOSITO;461569;WEB;JUAN_PEREZ;2025-06-08
6831;16;PAGO_NOMINA;850746;APP_MOVIL;PROVEEDOR_ABC;2025-11-18
6832;27;TRANSFERENCIA_RECIBIDA;1502259;ATM;EMPRESA_Y;2025-08-02
6833;17;PAGO_SERVICIO;-133588;SUCURSAL;SHELL;2025-08-20
6834;28;COMPRA_COMERCIO;-37210;SUCURSAL;AMAZON;2025-06-03
6835;3;COMPRA_COMERCIO;-251034;WEB;AMAZON;2025-11-16
6836;14;PAGO_SERVICIO;-685565;ATM;NETFLIX;2025-07-11
6837;16;PAGO_NOMINA;2307127;SUCURSAL;EMPRESA_Y;2025-04-05
6838;17;DEPOSITO;1673350;APP_MOVIL;CLIENTE_123;2025-04-11
6839;12;PAGO_NOMINA;597652;ATM;PROVEEDOR_ABC;2025-09-24
6840;22;TRANSFERENCIA_RECIBIDA;1941810;APP_MOVIL;CLIENTE_123;2025-08-02
6841;2;DEPOSITO;482349;ATM;EMPRESA_X;2025-05-02
6842;21;TRANSFERENCIA_ENVIADA;-115161;ATM;NETFLIX;2025-01-07
6843;5;PAGO_SERVICIO;-435806;SUCURSAL;MOVISTAR;2025-01-27
6844;5;COMPRA_COMERCIO;-315674;APP_MOVIL;MOVISTAR;2025-01-21
6845;8;GIRO_CAJERO;-224824;SUCURSAL;AGUAS_ANDINAS;2025-09-26
6846;23;PAGO_SERVICIO;-197166;SUCURSAL;MOVISTAR;2025-11-21
6847;20;COMPRA_COMERCIO;-579203;WEB;SHELL;2025-12-27
6848;15;TRANSFERENCIA_RECIBIDA;794265;APP_MOVIL;EMPRESA_Y;2025-11-06
6849;11;PAGO_NOMINA;2175553;WEB;EMPRESA_Y;2025-06-08
6850;19;GIRO_CAJERO;-491022;SUCURSAL;ENEL;2025-07-06
6851;24;TRANSFERENCIA_RECIBIDA;180954;ATM;BANCO_ESTADO;2025-11-26
6852;2;DEPOSITO;111590;SUCURSAL;JUAN_PEREZ;2025-11-04
6853;7;DEPOSITO;2109572;SUCURSAL;PROVEEDOR_ABC;2025-10-17
6854;24;TRANSFERENCIA_ENVIADA;-182135;ATM;UBER;2025-10-25
6855;28;PAGO_SERVICIO;-29951;SUCURSAL;COPEC;2025-01-18
6856;4;TRANSFERENCIA_ENVIADA;-107145;WEB;SHELL;2025-02-16
6857;10;PAGO_NOMINA;1458212;SUCURSAL;BANCO_CHILE;2025-07-22
6858;28;TRANSFERENCIA_RECIBIDA;1736180;SUCURSAL;EMPRESA_X;2025-08-21
6859;28;TRANSFERENCIA_ENVIADA;-774086;APP_MOVIL;ENEL;2025-10-23
6860;11;PAGO_SERVICIO;-705133;ATM;AMAZON;2025-02-01
6861;25;DEPOSITO;1757929;ATM;EMPRESA_X;2025-05-18
6862;2;GIRO_CAJERO;-770731;SUCURSAL;SUPERMERCADO_LIDER;2025-10-06
6863;14;GIRO_CAJERO;-409630;ATM;MOVISTAR;2025-07-16
6864;28;TRANSFERENCIA_RECIBIDA;437701;ATM;EMPRESA_X;2025-05-04
6865;20;COMPRA_COMERCIO;-394009;WEB;COPEC;2025-06-11
6866;4;PAGO_SERVICIO;-628766;SUCURSAL;FALABELLA;2025-03-19
6867;25;PAGO_SERVICIO;-242647;ATM;SUPERMERCADO_LIDER;2025-06-01
6868;18;TRANSFERENCIA_ENVIADA;-752203;APP_MOVIL;SHELL;2025-04-19
6869;18;COMPRA_COMERCIO;-565619;WEB;MOVISTAR;2025-01-08
6870;19;TRANSFERENCIA_RECIBIDA;296152;APP_MOVIL;MARIA_GONZALEZ;2025-09-12
6871;6;TRANSFERENCIA_ENVIADA;-788151;ATM;NETFLIX;2025-02-04
6872;25;GIRO_CAJERO;-441511;SUCURSAL;COPEC;2025-06-21
6873;2;PAGO_NOMINA;1169359;WEB;EMPRESA_Y;2025-04-16
6874;19;PAGO_NOMINA;1679383;SUCURSAL;EMPRESA_X;2025-03-02
6875;22;TRANSFERENCIA_ENVIADA;-425373;ATM;UBER;2025-05-21
6876;10;COMPRA_COMERCIO;-416058;ATM;MOVISTAR;2025-01-08
6877;10;PAGO_SERVICIO;-680468;WEB;FALABELLA;2025-12-20
6878;26;PAGO_NOMINA;626686;APP_MOVIL;PROVEEDOR_ABC;2025-04-12
6879;18;TRANSFERENCIA_ENVIADA;-616962;SUCURSAL;ENEL;2025-11-04
6880;19;GIRO_CAJERO;-661047;SUCURSAL;ENEL;2025-10-12
6881;28;TRANSFERENCIA_RECIBIDA;1460761;WEB;EMPRESA_X;2025-11-25
6882;16;GIRO_CAJERO;-120255;WEB;NETFLIX;2025-12-01
6883;12;COMPRA_COMERCIO;-776596;SUCURSAL;AGUAS_ANDINAS;2025-03-18
6884;14;TRANSFERENCIA_RECIBIDA;340445;ATM;CLIENTE_123;2025-10-14
6885;13;TRANSFERENCIA_RECIBIDA;1223663;ATM;MARIA_GONZALEZ;2025-02-18
6886;12;TRANSFERENCIA_RECIBIDA;545121;WEB;CLIENTE_123;2025-08-05
6887;21;DEPOSITO;272092;ATM;BANCO_ESTADO;2025-03-19
6888;15;TRANSFERENCIA_ENVIADA;-476985;ATM;FALABELLA;2025-04-17
6889;10;TRANSFERENCIA_ENVIADA;-232014;SUCURSAL;SHELL;2025-08-22
6890;8;PAGO_SERVICIO;-100164;APP_MOVIL;SUPERMERCADO_LIDER;2025-11-23
6891;28;DEPOSITO;447542;SUCURSAL;PROVEEDOR_ABC;2025-03-25
6892;30;TRANSFERENCIA_RECIBIDA;1699569;SUCURSAL;PROVEEDOR_ABC;2025-07-23
6893;7;PAGO_NOMINA;321019;APP_MOVIL;BANCO_CHILE;2025-11-16
6894;29;PAGO_SERVICIO;-142708;ATM;NETFLIX;2025-01-07
6895;24;COMPRA_COMERCIO;-179765;WEB;FALABELLA;2025-11-20
6896;6;DEPOSITO;1470318;APP_MOVIL;BANCO_ESTADO;2025-04-15
6897;20;TRANSFERENCIA_ENVIADA;-169715;ATM;COPEC;2025-11-02
6898;9;GIRO_CAJERO;-377693;ATM;FALABELLA;2025-02-14
6899;2;COMPRA_COMERCIO;-12300;APP_MOVIL;ENEL;2025-10-23
